160A_XXXX	2237_X	2245_XYYYY	2547_X	2690_XX	2703_XX	3107_XYY	3429_XXY	3430_XXY	3442_XXY	4032_X	525_XYYYY	5297_XY	5566_XY	5755_XY	6029_XX	6312_X	6382B_XXY	706_XXXXY	7086A_XXY	7089B_XXY	711_XXXXY	7178A_X	7179A_X	7181A_X	7184B_X	7194A_XXY	7196B_XXY	7199A_X	7204A_XXXY	7205B_XX	7208A_X	7222A_XXXY	7224A_XXXY	7225A_XX	7229B_XY	7240A_XX	7241A_XY	7242B_XXXXY	7243A_XXXXY	7245B_XY	7246B_XX	7247B_XX	7249B_XX	7251A_XXXXY	7252A_XX	7253A_XX	7271A_XX	7272A_XX	7273A_XX	7275A_XX	7276B_XY	7279A_XXXXY	7281A_X	7282A_X	7283A_XXY	7285A_X	7286A_X	7294A_XXY	7295A_XY	7304B_XXYY	7307A_XXY	7313A_XXXY	7321A_XXXXY	7324A_XXXXY	7326B_XXXXY	7329A_XXXXY	7332A_XXXXY	7346A_XXXXY	7356A_XY	7357A_XY	7359A_XY	7360A_XX	7361A_XX	7362A_XX	7365A_XY	7366A_XY	7368A_XX	7371A_XY	7373A_X	7374A_XY	7375A_XY	7376A_X	7377A_XX	7382A_XX	7387A_X	7388A_XY	7389A_XX	7395B_XYY	7417B_XXX	7425A_XXX	7450A_XXX	7459B_XYY	7467A_XXX	7468A_XXX	7469A_XXX	7470A_XXX	7471A_XYY	7472A_XYY	7473A_XYY	7474A_XYY	7475A_XYY	7476A_XYY	7477A_XYY	7478A_XXYY	7479A_XXYY
LAGE3	414.983682709394	948.697697528521	750.892357900916	581.170314931022	818.445366786943	921.198650545757	946.859974677474	552.285347256758	1446.20418490919	650.582940100712	822.235577003813	904.98218854087	794.312827402072	715.967878551529	1000.95322677628	773.238829296939	593.235143472221	488.71786412168	727.376203179001	379.842622846032	476.078774915318	948.486466402359	959.100184276305	1018.08611782737	688.65425002058	374.346804295239	774.17703917458	518.104959113994	2215.31582063937	493.132553308256	485.142477203607	657.457963808828	718.018503452481	460.711218763421	530.043618777143	607.015006082343	546.366313150557	516.895842415626	854.43381476563	547.495636761356	665.245909238976	636.863779292479	715.823441985331	1123.40322018894	510.443106948014	691.094338795093	814.427896100528	468.469215355117	480.516841970433	1067.17376410255	471.208037199136	455.821788253625	366.784623787198	493.505964083864	691.738251497303	273.551189631975	458.003831570333	440.200782521879	614.958979692564	490.549448296367	405.352902640696	477.740031564051	325.585740129041	494.912059357167	537.795137725144	478.826170739033	676.381934932285	316.748247840364	467.286354774519	545.4948773238	731.05129737621	541.989012722443	476.930425797401	626.133868205949	541.565558609066	730.64633721576	611.858116551879	351.357141680851	603.27859554387	615.185321241903	681.415788446374	617.406280853041	472.733887329957	543.468342402188	517.44869515447	494.328905839451	613.951084559633	573.923348157254	431.88263631022	465.991208739698	331.721751402422	581.019015750868	422.425619140348	469.888166928416	542.730092097759	276.563067694383	410.207738020737	427.588684526261	375.071155549136	348.822229473452	554.414521968201	382.454279285756	492.379381979148	304.069286573934	527.144008978983	302.731925436697
LAMP2	5894.16051932495	6855.38790491139	5501.26123631358	4203.3068063751	5178.86711697761	6818.44277625009	6183.28835509349	6389.48537711892	4600.03556661117	5753.96245678501	5287.90817257426	5012.21874553835	4656.13068117125	5674.22623173385	5918.03663655671	5553.53690780334	6574.49508295587	6414.7740931365	4766.28829600905	7663.32696863847	8013.26473618114	4743.35622212061	6713.36018656738	6860.74600163032	7186.84367215706	5926.77354751628	6860.09187101142	6591.67251398832	6649.95714775943	8791.11398471983	7704.59801337268	5694.69314947932	5559.59062450653	5980.79846184179	5664.23699444347	5915.97450996532	6715.86141746275	7326.11699193954	5938.16631364048	6801.58866744776	7136.94518302946	7203.7604760987	5633.47251767561	6056.37585871606	6827.68049650702	6575.85079184576	6625.47726143798	5903.80865687676	5973.90377895961	4887.97410976267	5434.16898455115	5679.93369125858	8043.58652295132	6004.63952397224	5393.79566484397	7268.42814336396	6360.73331813148	5555.58532117961	6336.85593106481	8048.53155508101	6769.77483322992	7154.17548812527	9412.90485550752	8269.54146061207	8999.49451097125	7922.15532733507	6726.24742761563	10444.2892525979	6493.83279390816	5622.41427665682	9099.62357012188	8507.99274451494	5587.0101589837	8713.17556041675	12740.5428735598	11445.5288892528	5969.55328483507	8200.93943170388	10607.193398893	8338.95389337771	9375.08575983427	8034.69428553588	7124.23781865694	5442.39184698725	8665.31091474927	6531.28839172896	8715.34068773285	7601.97229274261	7782.02878857671	7256.46763285566	8551.81663310211	8887.02423416902	6010.45211882021	6622.11904053837	8324.32245200061	7500.82392898278	8086.00927966256	6218.48539196446	7147.96952546672	6832.25895324142	5117.37466727377	6426.61299183032	6002.21660926971	7900.5913382266	6058.50476248908	6689.66530614759
LAS1L	3866.71989739093	2751.39536741222	3787.52583072191	3251.10889767889	3718.15187516791	3457.823506463	3318.98483571346	2878.49280914559	4617.52814144109	3566.60378444522	3321.21406261481	3446.25209953848	3745.07131683347	3015.05097449234	3006.79832220187	3708.04317275673	2549.13104392159	4293.17626002564	3313.76285637024	3370.19324235585	3465.56869277755	4450.42635733874	3504.2262521996	3567.16370119093	3637.5370445541	3808.5356953612	3589.66671910692	4204.17681136467	3834.58423547884	3475.47430139845	3243.85186533677	4792.87733075852	4211.6855565932	3745.59141323294	3792.31568575225	3797.95683800544	3800.93924199541	3896.19502964517	5211.75172711942	3966.26629892912	3487.03253150945	3691.83347132764	5007.35671731971	4481.21713014502	3359.31699421201	4336.42190349852	4843.27177569704	3071.86431930517	3894.5503527684	4651.99047431713	3650.1490142393	5640.37689962682	3520.8461369744	3874.56332881029	5364.02946626617	3591.4690595028	2973.20474935037	3418.71799870466	4555.32132252811	4157.40715671079	4020.5389670885	3254.85043031463	3517.40322661507	2752.67470047472	3543.84302439877	3224.32927284552	3650.35509494278	3257.74982018729	4043.42051038145	5720.92607265315	3841.83857162049	3284.1204140723	4664.59793931935	3461.46066558414	3319.78166185524	3484.37967351664	3426.67463508472	3430.07358182318	2874.20514996414	3468.72419530817	4127.50216335485	4126.39108544783	3053.32394705611	4965.10110670335	4127.97465639789	3336.90189809096	3437.1554812517	3909.89910647502	3366.11473220912	4386.78282769004	3746.23267480128	4012.506638179	4230.97728068245	3953.28188759867	3817.81751914917	3567.80262409673	4221.40162393707	4200.10353769111	3793.66423666073	3680.56996692859	4843.09659001162	3766.68738282535	3941.91913655442	4690.52715252914	4518.28950837646	3711.91542942508
LINC01420	1738.65599615179	1572.23303799455	1898.23912228401	1780.97990108233	1782.06730449937	1822.45573175122	1998.43437481685	1932.71749459875	2027.77556766918	1500.54958316834	1396.44070778838	2067.45212382098	1537.54598033476	1894.40748187936	1711.74821510604	1686.85827512583	1576.24316102922	1596.59778757684	1994.99507194034	1802.40035104608	1743.81084175448	2029.99895054907	1732.61680722413	2078.4628347505	1640.463438948	1371.16776961387	1584.7913896042	1740.94336931564	3003.25876194301	1661.63958470909	1872.1884765496	1726.58188280723	976.699704675321	1489.37497731399	1254.87057939018	1223.88911973334	1696.76670400998	1409.25653766846	1364.58701407857	1415.80645590767	1595.95482556541	1546.53784048201	1606.38423581926	1491.05317984825	1806.33264335807	1556.39989551649	1374.73305534526	1547.12608179192	1509.37026647936	1858.54754144623	1631.61609613963	1269.78110567963	1408.39967747995	1402.81262424579	1276.30463965791	1555.20013160384	2009.42151938912	1653.3994393934	1554.02734773351	1558.42218194048	1771.83993937461	1459.09943112948	1617.25765778881	1833.40002208755	1807.95114602274	1580.35975689548	1594.24302547458	1418.11414730061	1453.13371286775	1530.88292081826	1543.93784134438	1411.7471189093	1730.31846043497	1767.91772820908	1579.56372816202	1847.11170692937	1772.5287109327	1199.59539341976	2324.34452883959	1612.49006708666	1582.87401560707	1550.88618466969	1447.29741661748	1533.9622864604	1726.78298236537	1587.61295725652	1860.95293815824	1991.3727528084	1628.52578144677	1473.97885980552	1941.8160479785	1452.97327406072	1714.96871859114	1395.20187336901	1715.63854101105	1211.67239625699	1692.0019516332	1663.41078577351	1679.04332025018	1345.61015810206	1583.23511238281	1348.23422179063	1652.36803811067	1776.54237081925	1743.202970519	1409.5611741047
MAGED1	11099.2103826828	8548.64710192959	10803.5088299439	10879.3221848654	9843.89523936162	8145.14543649914	7459.57616391785	9389.89119642957	8566.61620813717	8114.44718652793	10424.9894607627	11766.3223979288	7148.85902136996	8373.03292210977	6437.90381017527	7912.76419002831	6282.15743912071	7505.8630191362	7520.99334700824	14353.3887238586	11764.5019791864	9850.96445089072	12491.7993337023	6573.04635021661	20543.2168406712	12960.295073757	12269.9260750816	17764.6311930718	17839.9332755016	11287.1283447005	14510.703181252	10910.4100805545	9777.2344319602	15756.415251782	10381.0106322594	9984.23439443781	15169.1311603266	13029.1895630227	13259.1626898026	9961.16551405515	11389.4061322993	8710.66511164287	7655.42964157686	8333.1498813603	13187.7934172631	8833.50283440124	9520.24433703562	8548.95519084334	9916.52729030594	11741.6359135149	10462.8995767514	6202.35406728882	16234.4629729626	8039.88840313509	15192.1109626504	11432.1419989689	11183.8875695867	14464.2666628056	7277.43231517191	6896.86130565994	6989.12395594939	4927.8996966823	7557.3200484398	9604.12017068232	12322.8077382708	11390.6556504337	12430.7634204623	10520.696419475	9461.70690406378	12300.6096908917	10644.483133537	7584.61002464924	10364.6376029623	9355.78138216513	8178.5198647664	8000.23590272398	9042.69066808145	8590.49005620046	7989.52569871184	8453.54118492169	9003.29891580747	5497.64458438887	8497.27249833636	12131.7104604157	8239.57691410583	7013.5249496295	7279.71120358269	8522.64537400806	10521.4554773339	11143.3531730812	7081.18096577738	9706.42264813827	8914.54681123077	10940.6105043179	10439.0349873589	7590.56455387672	14315.2592733241	10086.9778155236	10793.9147434456	10194.719207446	11184.8637780299	10894.3806929916	8993.52336455336	13030.5917646909	12116.357040742	10641.7462950101
MAGED2	2828.34621210334	3937.39763159568	4517.15813881585	4642.51521425236	3988.45932602417	3763.19637998877	3294.5417652688	5130.90754542783	3211.15277368597	4335.14105198612	4769.0338858457	3364.0269385826	3888.03610693239	4421.17235474201	5743.38664365787	4103.71473427842	3786.509799335	1728.56284646185	3612.78215049587	5299.90356709538	4555.10257581738	3754.76575818864	3553.89008951966	3499.75260757669	6284.59438029903	4694.49620437899	3953.03013960621	5125.72532754328	6885.72107612636	4780.33533675671	6138.36427408921	3332.27706003283	2603.92954301476	5383.79862598233	4277.85191884592	4314.8140479928	5962.18689056988	3574.01688508404	3219.30489721098	4084.03493785298	4517.83064654979	4231.32045362293	2865.50409944479	2716.09072282965	4123.38714723844	2973.97935716849	3116.67237474109	4443.50717215074	3772.73498850476	7105.65983339616	3453.69560226133	2216.68446744226	5548.74507301212	3212.30134216279	5215.10767456179	4112.22918305239	4717.23855670515	6765.75711168607	2861.75736884246	2926.9395682571	3144.85304554266	2593.77840742727	2899.34547591699	4081.62576036833	5263.77249562234	3771.69015322865	4348.74399416407	4184.70072446535	3937.25115550353	3535.93630009812	3691.49590989432	3370.50933802226	4050.93972732413	3583.6712805038	3692.48739977351	3933.05819614825	4167.45060848374	2601.13965036874	4416.83465743978	3984.3406374225	4431.8178808374	3418.93537775262	3550.56109355039	4471.26723379454	4730.72517348721	3338.9483015658	4195.40193176754	4940.78350749892	4122.21001335457	4333.64004850153	3675.76057522599	3814.35780942317	4054.82038092764	3373.75614125275	4302.1694686166	3374.47557773398	3433.29779002946	3153.42406338326	3320.92343458831	3701.51739970518	3609.28413628237	3206.10077402595	2942.97529421659	3053.9442421635	3620.11810405547	2911.71397607026
MAGEH1	922.006402545324	736.211438195817	920.374002677931	841.484141810818	1128.03271238534	860.125063758454	1207.41975994021	1311.57227377824	929.247122465633	1013.10029244761	960.037586364376	899.620036467176	954.449845041143	859.898533970401	892.693555291421	959.743196328227	900.887722299394	643.068123926319	1081.41311063128	1033.68013652209	752.752374700079	1241.02387907867	620.874797724953	859.200016873712	1489.7642856371	847.448551455913	1054.92092766314	1077.37177357134	1650.90848461638	950.088780745916	920.411491649154	702.162082457594	862.925876962632	1107.19830066968	874.987528336466	1056.28610387187	1185.6077927909	695.580497787371	954.207864746115	918.424015517643	1001.07236778738	689.106147082305	754.432814461785	673.721905796205	1021.89695063649	775.43484582706	848.554178754377	681.013885937892	920.475396359573	1245.44054244394	780.02988063789	877.792563718472	1496.08270551328	723.465514994159	994.581736141766	935.557576998696	939.078550186895	1162.97955962069	948.083904945032	915.773575783175	865.006100193828	774.776237531036	676.444797445447	855.137655945796	1166.26606243749	955.117639239247	794.743496679237	1039.66996024662	933.683769332423	787.721227108042	798.887079358095	803.149485331247	760.720496259927	1049.73731132918	629.742645852925	718.407664958153	615.31226867764	674.924636074972	689.369729538283	697.17861900734	1010.12233147814	723.485492296107	586.028207736313	936.501474809075	824.961575036731	575.742569586684	967.063379918541	790.424688704844	737.138534655011	864.009186268425	808.472395006857	744.336216482549	658.973739629218	793.344987734005	715.19668939351	755.795441106294	1060.36150133763	892.588642023035	1044.95692916685	743.957279269585	987.35649224536	949.117044998051	894.486120533595	979.133487075378	905.259366165432	876.904031618982
MAGT1	5593.83213526989	6710.59483548212	4395.056103349	5230.1588203733	6418.16964264337	6394.36463703532	4061.46793057942	5825.95861909413	3344.11377214453	6814.79568610716	6256.17897400544	3597.79999553323	5850.55339775709	5867.02278765215	4363.24664032634	6305.39323131545	4090.70380557935	5555.39300521285	2564.50107722366	9528.29268441669	8567.11755575277	4058.08186234663	7214.14801623425	5421.19730760315	12910.7675016657	7844.14620085724	7455.02897050165	9849.5975807252	8474.41246273647	6906.06341799056	6594.60604164919	7496.8863498685	6800.65202774916	8239.29256161566	6323.16715795491	6081.95651766619	10731.1116166751	6933.52089012809	7465.01457383494	6148.66995954129	8803.37539764466	6534.86785105434	5966.44805973809	6922.53114966768	5331.86431009105	7709.0014867699	7250.38549989497	6391.88397814331	6080.58813449898	5281.85220832713	5466.217995698	7141.59164812678	11492.7550370248	5812.13003050733	8977.00010647471	6616.78112725505	8768.59546345229	8922.01287559401	7249.6292843151	6710.9065292663	5888.02835073683	5256.57591738687	7770.66072514043	6056.20369446866	8998.00435070858	7422.17582113565	5759.46115053949	10594.4261761777	7824.85456479755	7279.91559490727	6951.86166893461	6022.6723157914	6856.49191429346	5886.21612386517	6307.86806505912	6077.80286605935	4627.63867903057	6374.3358156587	5887.88002468556	7002.63358580299	6466.48236359572	6356.74449607084	7472.94534111724	7604.46415347772	6816.77471440945	6493.33664329969	6398.83360127919	7978.12317474656	7644.27157987877	8427.99598632892	7461.98204493865	8726.2341457619	7351.46160159034	8183.48945458103	6499.68333199446	6409.67383585313	8219.03196548045	7253.85911571094	7245.76214606858	6878.01174887291	6334.41736287118	7760.43113438377	6767.02402440699	7750.8670019772	7431.02597092878	6694.03529159089
MAP7D2	4452.80918235562	187.581820563522	219.365348422871	1527.86713078441	53.555092335072	178.349387106595	2.18078591443817	599.4431416568	260.63195030293	168.34961353668	25.6849128990038	2678.0930781643	32.9195853448687	89.2821452573765	136.09218047161	220.061742466449	326.653249155065	154.951155392479	1774.25804780876	103.944576733051	472.545627644606	1621.87828502109	49.8841786587035	57.8697707885119	31.9884371780574	46.96363937283	388.531987207057	98.4068209317307	1044.76602598236	110.464563501544	82.2837523429323	133.411049347746	129.160033747901	32.1965378035572	130.339135851459	164.099339546408	40.2288763796828	34.2389286840827	14.3558629965553	257.217957680196	250.079914664179	569.43813687394	346.109993169073	31.0240613311092	48.9682401675596	172.802276205004	51.3101320748818	856.956782561682	332.870097110834	123.709393386728	163.299616782821	51.4932566629182	106.874909769228	115.941820019152	29.5678196592176	36.5552091872653	392.850646705641	20.0022017194193	149.963587295552	185.267137086612	184.23921517037	1435.05749966891	887.289093115942	4164.81852099896	1510.94868878132	641.401349251745	732.421341023864	890.003668287843	919.306036528147	642.179525040085	610.266709022572	1471.83814815875	680.476171524114	120.768156249174	1413.20812811153	939.66339233329	658.329349572517	298.395160568421	1517.58151618148	279.304103202322	178.042679533292	1196.23159514564	881.869572086965	170.529123738111	553.92759217228	392.180691847459	618.840042475968	669.065644082788	145.459167523574	85.3763475837212	1148.08786656349	65.6925045118755	116.070725597366	160.255305259431	2028.47762436591	1667.17172873493	81.2896465976762	97.2603276682256	166.29855316809	1717.1850505786	110.087251664462	43.4865904776774	203.539652788806	64.7676122318229	147.871631134829	187.650634345039
MAP7D3	2135.36012396852	1565.08377755636	1513.60044566699	1380.03833449317	1659.9794150923	1584.76645847857	1348.283795374	1453.41700947618	1382.29660061981	1580.52946332533	1392.98442777808	1142.15314372082	1651.73729246943	1746.96564184464	1459.86025926892	1687.30193808902	1513.61544949841	2927.0513042827	1529.0762326861	1868.79618691597	1782.91062625495	1067.62372667508	2064.2886312861	2220.17954640965	2046.89019582687	2282.30683946693	1470.69457268086	2275.44732767409	1719.46344263953	1704.02809011038	2034.74091863186	2513.80969794403	1929.50550911309	1863.17123682733	2014.13745185574	2289.61511051371	2009.37168314596	2742.50801789403	1896.24086724018	1539.54565317689	1557.14013872857	1511.7945035363	2170.4047643311	2030.38602767049	1662.41738425483	2232.71019111164	1969.86171261078	2382.04223435308	2385.24404354714	1964.94911018107	2175.50587048374	3127.63917220077	2446.3854042581	2487.27338405995	2263.88472385928	2254.48943334749	2167.76344924924	2420.26056968266	2127.44933656241	2551.15526704208	1977.87039391376	2312.14939611484	1762.73509803147	1603.48115331285	1457.28581485202	1697.71266021824	1593.0637472428	735.959856645339	1529.88612739199	2718.48302739144	1182.05558005795	1691.43687359472	2209.42653948969	1858.26117178929	1501.83844781659	1649.97141637437	1827.2650777979	1606.17762318646	1427.14061095591	1325.61532997781	2406.49452054902	2145.56777208859	1696.93134244107	2139.61378207284	1553.14581743973	1711.19946091066	2125.55373737131	1783.34161411344	1645.91151471585	1770.30663573162	2229.66932032113	1684.72275576563	1769.56287152211	2195.37595300686	1886.848835266	1915.30408386708	2129.99064834205	1814.23267196905	2029.93577292939	1819.10608626517	1818.84790624017	2304.53491067231	1727.31638392558	2053.68805450468	1835.37601459791	1995.32684731527
