Gene	Num_samples_lcl	AR_lcl	AR_adj_lcl	AR_pval_lcl	AR_pval_adj_lcl	sig_AR_lcl	deltaEx_LCL	deltaEx_95_CI_lo_LCL	deltaEx_95_CI_hi_LCL	x_adj_pval_LCL	AR_outside_dEx_CI.x	dEx_vs_AR_pval.x	dEx_vs_AR_pval_adj.x	dEx_sig_diff_AR_t_test.x	off_diag.x	Num_samples_fib	AR_fib	AR_adj_fib	AR_pval_fib	AR_pval_adj_fib	sig_AR_fib	deltaEx_Fib	deltaEx_95_CI_lo_Fib	deltaEx_95_CI_hi_Fib	x_adj_pval_Fib	AR_outside_dEx_CI.y	dEx_vs_AR_pval.y	dEx_vs_AR_pval_adj.y	dEx_sig_diff_AR_t_test.y	off_diag.y	gene_name.84	Balaton.consensus.calls	Carrel_hybrids	Cotton_AR	Cotton_95ci_lo	Cotton_Esc_myCall	Tuk_skew_padj	Tuk_SC_inf_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	num_inf_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	num_studies_Subject	Final_XCI_Call	Diff_from_Balaton
PABIR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FAM122C	Mostly S	0	0.0487764705882353	-0.043950362623223	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0487764705882353	1	0	1	Subject	FALSE
PABPC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PABPC5	Mostly VE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	TRUE
PBDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PBDC1	S	0	0.00501904761904762	-0.00364642438066352	Subject	NA	NA	NA	NA	NA	4	0	0.001910235314389	Subject	NA	NA	NA	0.00346464146671831	2	0	2	Subject	FALSE
PDHA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PDHA1	S	0	0.0310266666666667	-0.0035294145473702	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0134509651145526	0.197138416684172	Subject	0.0222388158906096	2	0	2	Subject	FALSE
PDK3	8	0.213760688743787	0.068462817401085	0.0152245410947634	0.0521984266106174	N	-0.0265551325338583	-0.0568020254433331	0.00369176037561656	0.175784274514127	Y	0.00713785883532353	0.0371660925563398	Y	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PDK3	S	0	0.0115897435897436	0.00429210313697663	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0246799278929119	0.0586083628759768	Subject	0.0181348357413277	2	0	2	Subject	FALSE
PDZD11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PDZD11	Mostly S	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Escape	TRUE
PGK1	3	0.138762150208885	0.0153121319199058	0.211324865405187	0.211324865405187	N	-0.00784328149819244	-0.047328845393056	0.0316422823966712	0.803686455306799	N	0.269620154874861	0.360288879523045	N	N	4	0.303054193899782	0.129238097664111	0.164062818847882	0.211324865405187	N	-0.0268487994924283	-0.108601957490751	0.0549043585058949	0.769206265730261	Y	0.254026825429673	0.332188925561881	N	N	PGK1	S	0	0.00118	-0.0011328	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0197953697701789	0.294090197702282	Subject	0.0104876848850895	2	0	2	Subject	FALSE
PGRMC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGRMC1	S	0	0.02577	0.0068363132047078	Subject	NA	NA	NA	NA	NA	2	0	0.00790315373718609	Subject	0.00873276332826821	0.417701120891675	Subject	0.0141353056884848	3	0	3	Subject	FALSE
PHF6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.142001509149217	0	NA	NA	N	-0.0357589229079215	-0.0841454236652413	0.0126275778493982	0.348422982829284	N	0	0	Y	N	PHF6	S	0.22	0.0165088235294118	0.00510559003518135	Subject	1	1	0	0	Subject	NA	NA	NA	NA	0.0236536550539239	0.038477383345331	Subject	0.0133874928611119	3	0	3	Subject	FALSE
PHF8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PHF8	S	0	0.022725641025641	0.00660188780207474	Subject	NA	NA	NA	NA	NA	3	0	0.00689173389509867	Subject	0.0160757886444889	0.195944768691502	Subject	0.0152310545217429	3	0	3	Subject	FALSE
PHKA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PHKA1	Mostly S	0	0.115557142857143	0.0510850761567851	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115557142857143	1	1	0	Escape	TRUE
PHKA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PHKA2	Mostly S	0.22	0.0403309523809524	0.013900491975249	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0206672184926583	0.222645398836881	Subject	0.0304990854368053	2	0	2	Subject	FALSE
PIGA	4	0.255372186874043	0.130012271354279	0.031106209500254	0.0895858833607315	N	-0.0123043044891459	-0.0478411126443635	0.0232325036660716	0.638359946198792	Y	0.0500664886104182	0.109827038500474	N	N	4	0.427579365079365	0.311919504643963	0.138264008941175	0.207396013411762	N	0.0136443737675297	-0.0585952041465451	0.0858839516816045	0.88123000301551	Y	0.29403022040334	0.380321698130407	N	N	PIGA	S	0	0.0739636363636364	0.0325093951921388	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000980232829245347	0.999999999967311	Subject	0.0374719345964409	2	0	2	Subject	FALSE
PIM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PIM2	S	0	0.0091	-0.00280229175317837	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0715612733350245	0.0300894391877526	Subject	0.0403306366675122	2	0	2	Subject	FALSE
PIN4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PIN4	Discordant	0.33	0.0665161290322581	0.0165244686637165	Subject	NA	2	0	0.0722394220846233	Subject	NA	NA	NA	NA	0.0598924533846492	0.0509942447661068	Subject	0.0662160015005102	3	0	3	Subject	TRUE
PIR	5	0.190179369293804	0.0442948413461204	0.0756056728278217	0.148184404218793	N	0.0383841427637992	-0.0328846948933214	0.10965298042092	0.439212161092907	N	0.824762539523104	0.853007831972526	N	N	5	0.202790044534167	0.0295647224951542	0.0444448450932775	0.130220873426679	N	-0.0431330375526115	-0.196297464272364	0.110031389167141	0.793439887567425	N	0.00532348410620678	0.0240388876431436	Y	N	PIR	Discordant	1	0.0879148148148148	0.0359897997858571	Subject	1	1	0	0.0353535353535354	Subject	3	0.333333333333333	0.0240252294035691	Subject	0.03391629191989	0.0520784516624923	Subject	0.0453024678729523	4	0	4	Subject	TRUE
PJA1	6	0.2170901215898	0.0670875835999608	0.141161246947844	0.182719886017145	N	0.0226466239486819	-0.0103241643632818	0.0556174122606456	0.295284998271294	Y	0.461152442350685	0.548299360590184	N	N	3	0.162569921067089	0	NA	NA	N	-0.00460056204480667	-0.0595075600423679	0.0503064359527546	0.950078724953934	N	0	0	Y	N	PJA1	S	0.11	0.0221647058823529	0.0013173410587124	Subject	NA	NA	NA	NA	NA	2	0	0.00261409591284267	Subject	0.0204521928755423	0.505865507512059	Subject	0.0150769982235793	3	0	3	Subject	FALSE
PLCXD1	15	0.505245290846544	0.439499478389389	2.6825006247877e-06	2.14600049983016e-05	Y	1.02678714590903	0.598347611685321	1.45522668013274	3.73108435785988e-14	Y	1.79548823916818e-07	3.01243026793773e-06	Y	Y	3	0.770332988267771	0.713612562183678	0.00362529611454238	0.0259946897434522	Y	1.2189712583576	0.337106519708458	2.10083599700674	0.000505680584416301	N	0.0143036167231522	0.0507892618420205	Y	N	PLCXD1	PAR	1	0.491597142857143	0.426377969712899	Escape	1.71703674311482e-70	2	1	0.661880781456481	Escape	4	0.75	0.279351701621107	Escape	0.521093950122268	8.64543310449016e-20	Escape	0.48848089401425	4	4	0	Escape	FALSE
PLP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PLP2	S	0	0.0023625	-0.002268	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023625	1	0	1	Subject	FALSE
PLS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.170433873903013	0	NA	NA	N	0.0889997998704774	0.0146534493096692	0.163346150431286	0.0804456055010222	Y	0	0	Y	N	PLS3	Mostly VE	0.44	0.0958458333333333	0.045160222322564	Subject	NA	NA	NA	NA	NA	3	0	0.00205128917856497	Subject	0	0.999999999967311	Subject	0.0326323741706328	3	0	3	Subject	TRUE
PLXNA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PLXNA3	S	0	0.0521111111111111	0.027162391670051	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0521111111111111	1	0	1	Subject	FALSE
PLXNB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PLXNB3	Discordant	1	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0.00195612301137538	Subject	NA	NA	NA	0.00195612301137538	1	0	1	Subject	TRUE
PNPLA4	12	0.732701249367916	0.704479698940741	2.0029498692258e-07	1.92283187445677e-06	Y	0.821236335360875	0.72661257063403	0.915860100087721	1.10204656347431e-48	Y	0.105871276611438	0.184114832604354	N	N	4	0.521031746031746	0.402350796688078	0.0196514750826474	0.0731848037560661	N	0.301383897114469	0.205358030581839	0.397409763647099	7.46804270948351e-08	Y	0.443711139223845	0.514613397613233	N	N	PNPLA4	E	1	0.6147	0.549124006408017	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6147	1	1	0	Escape	FALSE
POLA1	3	0.173606431520319	0.0137741046831955	0.211324865405187	0.211324865405187	N	0.00597273500302326	-0.0432686510375952	0.0552141210436417	0.886498783953005	N	0.628216628187783	0.697505226884965	N	N	3	0.232031857031857	0.0438177841605998	0.127984140254601	0.204530709000901	N	-0.0053098203811439	-0.134836120753531	0.124216479991243	0.966989015908705	N	0.219491778060205	0.296812745331413	N	N	POLA1	S	0	0.0218274509803922	-0.00145803875446573	Subject	NA	NA	NA	NA	NA	3	0	0.00408878908928112	Subject	0.0257843429905439	0.129820297202118	Subject	0.0172335276867391	3	0	3	Subject	FALSE
PORCN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PORCN	Mostly S	0	0.173055882352941	0.110998467014262	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173055882352941	1	1	0	Escape	TRUE
PPP1R3F	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PPP1R3F	S	0	0.0497142857142857	0.00971991451032753	Subject	NA	NA	NA	NA	NA	2	0	0.0167445917511028	Subject	NA	NA	NA	0.0332294387326942	2	0	2	Subject	FALSE
PPP2R3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PPP2R3B	PAR	1	0.675561904761905	0.60575890692625	Escape	1.64935526880053e-20	1	1	0.661654135338346	Escape	2	0.5	0.339153297845005	Escape	0.792298404876081	5.78294289039033e-10	Escape	0.617166935705334	4	4	0	Escape	FALSE
PQBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PQBP1	Mostly S	0	0.180157142857143	0.155586950075373	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180157142857143	1	1	0	Escape	TRUE
PRAF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PRAF2	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0391047313049966	0.105864695167327	Subject	0.0391047313049966	1	0	1	Subject	FALSE
PRDX4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PRDX4	S	0	0.00180909090909091	-0.000378264357746391	Subject	NA	NA	NA	NA	NA	2	0.5	0.0342856440653153	Subject	NA	NA	NA	0.0180473674872031	2	0	2	Subject	FALSE
PRICKLE3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PRICKLE3	S	0	0.0272	-0.0156053030431439	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182247160979071	0.533704390380998	Subject	0.0227123580489536	2	0	2	Subject	FALSE
PRKX	20	0.655512201739524	0.605755875307728	2.44852358550354e-13	1.76293698156255e-11	Y	0.466814288347407	0.380684111789158	0.552944464905656	1.67538821961824e-22	Y	0.000873093096958106	0.00718091951527621	Y	Y	5	0.322970656794186	0.146084620478277	0.027784528927696	0.0937727851309739	N	-0.0808167553710168	-0.141794879565537	-0.0198386311764961	0.0473622489060466	Y	0.0142205019720461	0.0507892618420205	Y	Y	PRKX	E	0.78	0.505352112676056	0.44969014385745	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607048432292786	3.22468231900029e-51	Escape	0.556200272484421	2	2	0	Escape	FALSE
PRPS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PRPS1	S	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
PRPS2	8	0.164162197886471	0.00304152348204887	0.160113365373218	0.195985095917263	N	0.0120307183920899	-0.0174082333675796	0.0414696701517595	0.570418420659359	N	0.0158921593132019	0.0648571907106348	Y	N	6	0.168743905935723	0.0100129522093035	0.131898075281402	0.204530709000901	N	0.0428228729703238	-0.0473900588580697	0.133035804798717	0.598595143135993	N	0.00914189872933678	0.0350930951222928	Y	N	PRPS2	S	0	0.0127836734693878	0.00216564430511564	Subject	NA	2	0	0	Subject	2	0	0	Subject	0.010866520283063	0.294090197702282	Subject	0.00591254843811269	4	0	4	Subject	FALSE
PRRG1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PRRG1	Mostly S	0	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0.00575618954175379	Subject	NA	NA	NA	0.00575618954175379	1	0	1	Subject	FALSE
PSMD10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PSMD10	S	0.11	0.0191037037037037	-0.00527634208880852	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0191037037037037	1	0	1	Subject	FALSE
PUDP	16	0.743700409723216	0.710282872021926	3.89998245835869e-16	5.61597474003651e-14	Y	1.00293414076085	0.851424882658491	1.1544433988632	1.33990201096799e-44	Y	3.11881639462314e-10	5.88676594485118e-09	Y	Y	8	0.803068933310623	0.726701252258108	4.35488159183168e-06	0.000470327211917821	Y	1.18335713040698	0.945838829123563	1.4208754316904	1.33575279612755e-25	Y	0.000178281506996856	0.00132596870828912	Y	Y	PUDP	E	0.89	0.71314358974359	0.668163694589114	Escape	2.01953996346517e-69	1	1	0.844077669902913	Escape	4	1	0.802405656028183	Escape	0.767023887971406	5.12129974912994e-62	Escape	0.781662700911523	4	4	0	Escape	FALSE
RAB33A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RAB33A	S	NA	0.0138269230769231	-0.00094299445009084	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138269230769231	1	0	1	Subject	FALSE
RAB39B	6	0.300603945862566	0.140757567159626	0.0425809515715971	0.109493875469821	N	0.00290604680727104	-0.0334841380586344	0.0392962316731765	0.928075430856085	Y	0.0900693686606831	0.165859447167843	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RAB39B	S	0	0.0529411764705882	-0.0116942322619918	Subject	1	1	0	0	Subject	NA	NA	NA	NA	0.0139797798136079	0.335050239543553	Subject	0.0223069854280654	3	0	3	Subject	FALSE
RAB9A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RAB9A	Mostly E	1	0.162013333333333	0.106318652943767	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162013333333333	1	1	0	Escape	FALSE
RADX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXorf57	S	0	0.0213571428571429	-0.00393005193207194	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0213571428571429	1	0	1	Subject	FALSE
RAP2C	3	0.167366271880636	0.0230954843157531	0.211324865405187	0.211324865405187	N	-0.0182905009951069	-0.05114901013697	0.0145680081467562	0.421535874476914	Y	0.215013935718257	0.297863342141805	N	N	3	0.205522172913477	0.0366454902084876	0.0919323038048537	0.180083373656116	N	-0.026815310445151	-0.0726685233027208	0.0190379024124188	0.506241048341103	Y	0.0743785671805148	0.142758862814214	N	N	RAP2C	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0369901913267511	0.0509942447661068	Subject	0.0369901913267511	1	0	1	Subject	FALSE
RBBP7	13	0.322549476634738	0.222713815838088	3.14270952527966e-05	0.000238184300863301	Y	0.00774798755597751	-0.0196181256391558	0.0351141007511108	0.709371293440145	Y	8.6830983188183e-05	0.000936534175815403	Y	Y	5	0.720998257911848	0.643719962478054	0.000133630522912285	0.00288641929490535	Y	0.292413699679713	0.211025924100219	0.373801475259208	1.36753084452165e-09	Y	0.00272198745297767	0.0129566602761737	Y	Y	RBBP7	Mostly E	1	0.0277714285714286	0.0171103634589113	Subject	1	1	1	0.147047086991221	Escape	3	0.666666666666667	0.201947244758966	Escape	NA	NA	NA	0.125588586773872	3	2	1	Escape	FALSE
RBM10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RBM10	S	0	0.0193181818181818	-0.0133676164054206	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00462247311778537	0.318626377469816	Subject	0.0119703274679836	2	0	2	Subject	FALSE
RBM3	5	0.169491987642354	0.013724260117229	0.108243120902209	0.15587009409918	N	-0.0366966484779998	-0.0695877398199233	-0.00380555713607623	0.0828419883233646	Y	0.00574376919627962	0.0309753267370794	Y	N	6	0.206915182818107	0.0303737425541152	0.158194424007132	0.211324865405187	N	0.0441726660446908	-0.0240029770749446	0.112348309164326	0.447894077246268	N	0.634646561750252	0.705821877086729	N	N	RBM3	S	0	NA	NA	NA	1	2	0	0.00118790077842953	Subject	4	0	0.00532188102941727	Subject	0.00846628538126321	0.107034342580752	Subject	0.00499202239637	3	0	3	Subject	FALSE
RBM41	7	0.2235851506715	0.0721699684354337	0.00446292559029627	0.0200831651563332	Y	0.0222259823429456	-0.000734566386876471	0.0451865310727677	0.136732676944447	Y	0.0389291601031412	0.103128125887269	N	N	3	0.240119851100243	0.0682503749743247	0.150603607830871	0.211324865405187	N	0.0170946848230173	-0.0229791007974058	0.0571684704434404	0.64890555707846	Y	0.409226968477774	0.486980092488551	N	N	RBM41	Mostly S	0	0.0197038461538462	-0.000753656092761099	Subject	1	1	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	0.00985192307692308	2	0	2	Subject	FALSE
RBMX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RBMX	S	0	NA	NA	NA	NA	NA	NA	NA	NA	4	0.5	0.0430460660421362	Subject	0.0152819478072204	0.25472637484798	Subject	0.0291640069246783	2	0	2	Subject	FALSE
RBMX2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RBMX2	S	0	0.02836	0.0149212664149286	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02836	1	0	1	Subject	FALSE
RENBP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RENBP	Discordant	0.78	0.147	0.056469881043053	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0281553911454193	0.765237280293206	Subject	0.0875776955727096	2	1	1	Subject	TRUE
RGN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RGN	S	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
RLIM	3	0.176272182233528	0.0795458368315806	0.099035053944362	0.150758281770475	N	-0.0318046925358143	-0.0675346806009204	0.00392529552929174	0.169640369988601	Y	0.117228532572399	0.194522070532222	N	N	5	0.198385747461644	0.0137066605723222	0.0445716878459701	0.130220873426679	N	-0.00307308348351231	-0.0452198791240838	0.0390737121570592	0.954640389794764	N	0.0521335490329849	0.108840216402197	N	N	RLIM	S	NA	0.0427333333333333	-0.00610269966144079	Subject	NA	NA	NA	NA	NA	2	0	0.0129017043135417	Subject	0.0236050051414797	0.0509942447661068	Subject	0.0264133475961182	3	0	3	Subject	FALSE
RNF113A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RNF113A	S	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	Subject	FALSE
RNF128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RNF128	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	TRUE
RP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RP2	S	0	NA	NA	NA	NA	NA	NA	NA	NA	3	0.333333333333333	0.0206111239543008	Subject	NA	NA	NA	0.0206111239543008	1	0	1	Subject	FALSE
RPGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPGR	S	0	0.00188536585365854	-0.00035741950041301	Subject	NA	NA	NA	NA	NA	2	0	0.000546095790507461	Subject	NA	NA	NA	0.001215730822083	2	0	2	Subject	FALSE
RPL10	5	0.258345577393562	0.082203472833437	0.0101601833673371	0.0385017474972774	Y	0.0193093395175929	-0.022211662070811	0.0608303411059969	0.509371351602206	Y	0.0462638213086856	0.107474415655562	N	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPL10	S	0	0.0526	0.0209920083039301	Subject	1	2	0	0.00882807228162795	Subject	NA	NA	NA	NA	0.00979138829498232	0.111951562590925	Subject	0.0237398201922034	3	0	3	Subject	FALSE
RPL36A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPL36A	S	0.22	NA	NA	NA	NA	2	0.5	0.107142857142857	Escape	3	0	0.00100242421417011	Subject	NA	NA	NA	0.0540726406785136	2	1	1	Subject	FALSE
RPL36A-HNRNPH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPL36A-HNRNPH2	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	No call	TRUE
RPL39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RPL39	S	0	0.0441	-0.0265387553080224	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0694168828528492	0.367520512521026	Subject	0.0567584414264246	2	0	2	Subject	FALSE
